feedback_id,order_id,customer_id,rating,feedback_text,feedback_category,sentiment,feedback_date
3707503,10161194,63238941,3,"Average experience, could improve.",Product Quality,Neutral,24-12-2023
1147617,8930380639,98540377,5,Customer service was very helpful.,Product Quality,Positive,03-10-2023
9869403,2247940574,11202130,3,"Average experience, could improve.",Delivery,Neutral,09-04-2024
7700925,6190907327,64151769,4,"Overall good experience, thank you!",Customer Service,Positive,03-11-2023
8726393,127277515,35455991,4,Highly recommended!,Delivery,Positive,30-09-2023
2760214,8209093135,2558646,3,Product was damaged during delivery.,Product Quality,Negative,30-10-2023
4182232,4419380079,1989720,3,"Average experience, could improve.",Delivery,Neutral,15-12-2023
6445069,2954606845,14294171,3,"Nothing to complain about, but nothing exceptional.",App Experience,Neutral,26-10-2024
8440388,5128739359,57081917,4,"Delivery was fine, but the product could be better.",Product Quality,Neutral,25-07-2024
5766318,8183315245,80499378,3,"It was okay, nothing special.",App Experience,Neutral,27-02-2024
7302984,8820606892,8395343,5,Good selection of products.,App Experience,Positive,13-04-2023
4865908,7779228340,8395343,4,"It was okay, nothing special.",Customer Service,Neutral,09-06-2023
308786,8459230018,50899600,3,The product met my expectations.,App Experience,Neutral,03-06-2024
5093913,7060468800,83867512,1,Customer service was not helpful.,Delivery,Negative,03-07-2024
1158149,218821567,95428692,3,The product met my expectations.,Customer Service,Neutral,08-03-2024
598479,7795766861,79135318,5,Very happy with the service!,Product Quality,Positive,10-05-2023
5855190,4285804383,23755474,2,The order was incorrect.,App Experience,Negative,01-05-2023
9864308,5961051248,20834589,4,Customer service was very helpful.,Customer Service,Positive,28-10-2024
6324886,5630323534,98218863,5,Very fresh and well-packaged.,Delivery,Positive,08-03-2024
1237429,4642824835,76327561,3,Delivery was late and I was unhappy.,Product Quality,Negative,07-07-2024
2706442,3060527554,75213636,3,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,27-03-2024
8054142,4048252396,75213636,5,"Excellent quality, will buy again!",Customer Service,Positive,12-04-2024
5492345,1271431612,18082040,1,Not worth the price I paid.,App Experience,Negative,16-04-2024
9869482,8981940261,31537100,2,Very disappointed with the quality.,Customer Service,Negative,24-05-2024
9514321,3896239510,90856813,4,The product met my expectations.,App Experience,Neutral,19-05-2023
1465773,711316410,25587553,5,Very happy with the service!,Customer Service,Positive,20-02-2024
4508836,9863502398,31619915,4,"Excellent quality, will buy again!",Product Quality,Positive,19-12-2023
7644958,293770293,45066676,4,"Excellent quality, will buy again!",Customer Service,Positive,20-09-2023
1545260,890800429,95594611,3,"Nothing to complain about, but nothing exceptional.",App Experience,Neutral,28-03-2024
4604799,1270503169,8791577,3,Customer service was not helpful.,Delivery,Negative,09-07-2024
5969540,168180571,89910157,4,"Average experience, could improve.",App Experience,Neutral,16-03-2023
8269050,111296281,28413467,3,"Average experience, could improve.",Delivery,Neutral,28-05-2024
4187929,7329085364,53392567,3,The product met my expectations.,App Experience,Neutral,07-06-2023
7486363,1129130498,62243869,4,Customer service was very helpful.,Delivery,Positive,01-12-2023
5370895,996939836,23794330,4,Items were in perfect condition.,App Experience,Positive,15-05-2024
8628202,8263379807,14479168,4,Very happy with the service!,App Experience,Positive,16-04-2023
208523,5735975899,83304571,5,Very fresh and well-packaged.,App Experience,Positive,14-09-2023
758812,9651034668,70615775,4,Highly recommended!,App Experience,Positive,07-09-2024
619434,3103539793,75244116,3,"Delivery was fine, but the product could be better.",Customer Service,Neutral,31-07-2023
5396870,1611921781,48776805,4,Great prices and fast delivery!,Customer Service,Positive,01-06-2023
2442580,7532381028,73392739,1,I had a bad experience.,App Experience,Negative,21-03-2023
5639495,7803665404,63571453,2,Items were missing from my order.,Delivery,Negative,27-05-2023
4081341,466184886,40277444,3,"Nothing to complain about, but nothing exceptional.",Customer Service,Neutral,16-08-2023
4900007,4692518050,46989310,3,"Average experience, could improve.",Delivery,Neutral,29-03-2024
8024214,9408428,31456752,4,The product met my expectations.,Delivery,Neutral,30-08-2023
3972829,8766330526,85907588,1,The order was incorrect.,Delivery,Negative,14-04-2023
7795054,9221423039,42208242,2,Not worth the price I paid.,Customer Service,Negative,27-10-2024
2308622,4268661538,22694456,3,Taste was not as expected.,Customer Service,Negative,24-10-2023
1603047,1378809665,52409516,3,"Nothing to complain about, but nothing exceptional.",App Experience,Neutral,18-03-2023
4819549,4917941248,83701325,1,Product was damaged during delivery.,Product Quality,Negative,19-05-2024
7746441,5132792285,19080489,4,The product met my expectations.,App Experience,Neutral,10-04-2024
9251398,3776678112,34655710,4,"It was okay, nothing special.",Delivery,Neutral,09-12-2023
6687072,6940411801,59009727,5,"Excellent quality, will buy again!",Delivery,Positive,01-07-2023
2163358,7422521525,92509376,4,The product met my expectations.,Product Quality,Neutral,16-03-2024
8836456,4419022028,23961725,2,The packaging was poor.,Product Quality,Negative,13-12-2023
5169467,8016651984,90745023,3,I had a bad experience.,Product Quality,Negative,30-04-2023
3667498,2361722422,89412038,2,Taste was not as expected.,App Experience,Negative,27-04-2023
4009881,1001453982,34668988,5,Great prices and fast delivery!,Product Quality,Positive,31-07-2023
98663,9093918346,74038361,1,I had a bad experience.,Product Quality,Negative,31-03-2024
1062711,3969014433,61982521,5,Very happy with the service!,Customer Service,Positive,09-08-2023
5364138,9684561720,61121421,2,Product was damaged during delivery.,Product Quality,Negative,04-09-2023
8695298,7031115362,27878182,4,Highly recommended!,App Experience,Positive,25-10-2024
9327414,8204766849,76020843,5,Highly recommended!,Product Quality,Positive,29-07-2024
9684063,2785412612,60210778,4,"Overall good experience, thank you!",Customer Service,Positive,18-03-2024
7675201,2624138741,31718565,4,"Delivery was fine, but the product could be better.",Product Quality,Neutral,18-04-2024
4730546,748376248,66766629,3,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,29-08-2023
4022827,6096787440,25128143,3,"Average experience, could improve.",Delivery,Neutral,18-03-2023
7180248,8787660233,90586029,4,"Delivery was fine, but the product could be better.",Delivery,Neutral,26-05-2024
2486239,3845481278,63870636,4,The product met my expectations.,Delivery,Neutral,05-07-2023
6165350,4636134267,57642258,4,The product met my expectations.,Product Quality,Neutral,28-02-2024
1410361,4538825340,45700739,4,"Average experience, could improve.",Delivery,Neutral,05-04-2024
5905399,4553101047,39301587,1,Items were missing from my order.,Delivery,Negative,31-05-2024
5868626,2193853405,42208242,3,Taste was not as expected.,Product Quality,Negative,30-05-2023
9439816,1642059453,7378768,1,The order was incorrect.,App Experience,Negative,12-08-2023
3708995,5890339330,2188994,5,"Overall good experience, thank you!",App Experience,Positive,21-05-2024
1670300,313663478,6959437,4,Customer service was very helpful.,Product Quality,Positive,21-02-2024
7032178,8591576320,79916464,3,Not worth the price I paid.,Customer Service,Negative,29-07-2023
7648056,4728104591,31389750,3,The product met my expectations.,App Experience,Neutral,06-11-2023
7815295,8276401643,88252625,5,Highly recommended!,App Experience,Positive,17-10-2024
862586,8709694061,6724509,4,"Delivery was fine, but the product could be better.",Delivery,Neutral,17-10-2024
5980183,4080156881,97770901,2,Product was damaged during delivery.,Delivery,Negative,03-04-2024
7082273,7485829116,49050014,3,I had a bad experience.,App Experience,Negative,30-03-2024
9799066,7378865582,30643619,3,"It was okay, nothing special.",Product Quality,Neutral,23-05-2023
2038929,335575667,32929817,1,Product was damaged during delivery.,App Experience,Negative,07-09-2023
2730011,1621109077,87450286,4,"Average experience, could improve.",Delivery,Neutral,25-03-2024
6005897,7468088555,21697638,1,Product was damaged during delivery.,Delivery,Negative,10-05-2023
3703483,3676517886,57505804,3,Very disappointed with the quality.,Customer Service,Negative,08-06-2024
1832641,1746921111,56604077,4,"It was okay, nothing special.",App Experience,Neutral,28-08-2024
2337523,7774691391,42514124,4,The product met my expectations.,App Experience,Neutral,20-07-2023
3189619,8220678247,63858550,3,Not worth the price I paid.,Product Quality,Negative,23-06-2024
4330280,6048604080,98218863,4,Very fresh and well-packaged.,Delivery,Positive,06-09-2023
1577339,8545716586,98540377,1,Delivery was late and I was unhappy.,Customer Service,Negative,12-01-2024
898054,530870056,39140039,5,Very happy with the service!,Delivery,Positive,15-08-2024
4292010,4055690435,15568831,4,"Average experience, could improve.",Product Quality,Neutral,05-04-2023
8449694,7096530350,97411107,4,Great prices and fast delivery!,Product Quality,Positive,26-06-2024
9915723,7083649345,75464725,3,"Delivery was fine, but the product could be better.",Delivery,Neutral,20-05-2023
2114281,836457367,2365348,5,"Overall good experience, thank you!",Product Quality,Positive,02-06-2024
8423662,7698126312,1705969,4,The product met my expectations.,Customer Service,Neutral,31-10-2023
4302093,2267297760,5754255,3,Not worth the price I paid.,Delivery,Negative,29-01-2024
1095546,1717841423,87954926,4,"Average experience, could improve.",App Experience,Neutral,31-01-2024
9739784,4330597536,40563029,5,Customer service was very helpful.,Customer Service,Positive,11-04-2023
2810553,3687593721,61121421,4,"It was okay, nothing special.",Delivery,Neutral,16-05-2023
7045900,6660740926,119099,3,I had a bad experience.,Delivery,Negative,24-05-2024
7781934,9439713009,4439806,4,Good selection of products.,App Experience,Positive,22-04-2024
8155247,5281121057,67908555,3,Taste was not as expected.,Delivery,Negative,20-08-2023
36734,7044351561,91024604,3,"Delivery was fine, but the product could be better.",App Experience,Neutral,19-09-2023
3934685,9121393476,57896058,4,"It was okay, nothing special.",Product Quality,Neutral,01-08-2023
7875986,7202170939,50518311,5,Very fresh and well-packaged.,App Experience,Positive,13-01-2024
4972130,1429047127,18465047,3,"It was okay, nothing special.",Product Quality,Neutral,09-12-2023
7125025,8551965787,8383197,1,Delivery was late and I was unhappy.,Product Quality,Negative,16-10-2024
6594513,6756882357,83155219,5,"Excellent quality, will buy again!",App Experience,Positive,23-06-2024
7553489,618929241,53624677,3,The product met my expectations.,Customer Service,Neutral,02-10-2023
2700168,9711157887,46615831,4,Customer service was very helpful.,Customer Service,Positive,03-01-2024
5396526,354149805,41164215,3,Very disappointed with the quality.,App Experience,Negative,17-04-2024
116114,231328814,25287111,4,The product met my expectations.,App Experience,Neutral,19-04-2024
8543930,523916986,66761643,4,"Delivery was fine, but the product could be better.",Delivery,Neutral,19-09-2024
6623371,1930887811,12302179,1,Customer service was not helpful.,App Experience,Negative,10-08-2023
7617381,9958741781,95971469,4,"Delivery was fine, but the product could be better.",Product Quality,Neutral,26-08-2024
6178535,6727230123,26303194,2,Very disappointed with the quality.,App Experience,Negative,19-10-2024
536884,9487368442,50899600,4,The product met my expectations.,Delivery,Neutral,09-08-2023
5775016,671459763,50630016,4,The product met my expectations.,Product Quality,Neutral,23-06-2024
7766800,9129957352,95971469,5,"Overall good experience, thank you!",App Experience,Positive,06-09-2023
6100953,9206073690,19425804,4,"Nothing to complain about, but nothing exceptional.",App Experience,Neutral,07-06-2024
7974999,5587148302,32635818,4,Will definitely order again.,Product Quality,Positive,23-09-2024
4439352,6936256414,72263318,2,Product was damaged during delivery.,Delivery,Negative,23-06-2024
6182243,3341228576,91196901,1,I had a bad experience.,Customer Service,Negative,05-05-2023
5015866,4817323453,75028268,5,Items were in perfect condition.,Product Quality,Positive,07-09-2023
8681276,1163454835,50392139,3,"Average experience, could improve.",Product Quality,Neutral,06-12-2023
4171371,5236061455,48158494,4,"It was okay, nothing special.",Customer Service,Neutral,07-04-2023
9843759,5982829268,90038364,2,Items were missing from my order.,App Experience,Negative,01-04-2023
9606032,1901688056,16780752,3,Product was damaged during delivery.,App Experience,Negative,13-09-2023
3610647,5936051107,83304462,4,Very fresh and well-packaged.,Delivery,Positive,21-10-2024
5320451,3018272105,18465047,3,"Average experience, could improve.",Product Quality,Neutral,21-03-2023
4900513,3656191983,59252433,5,Customer service was very helpful.,App Experience,Positive,16-08-2023
